,,Name,"Profile ID",Date,Likes,Comment,"Comment ID","Profile URL","Comment URL"
42,,kuraisakhan7,62407590157,"2023-10-22 08:05:54",0,"Bar gubernur ya presiden no🤭🤭🤭",18103871191318323,https://www.instagram.com/kuraisakhan7/,https://www.instagram.com/p/Cyhkzsayg5q/c/18103871191318323
43,,sjsjiiff,62360909442,"2023-10-22 08:06:07",0,"Semua gagasan pak Ganjar sangat luas biasa 👏👏",18269891965083881,https://www.instagram.com/sjsjiiff/,https://www.instagram.com/p/Cyhkzsayg5q/c/18269891965083881
44,,ayush__hr__01,62216021260,"2023-10-22 08:06:18",0,"Mas Ganjar udah jadi perbincangan hangat di WNI Arab",18239205772214367,https://www.instagram.com/ayush__hr__01/,https://www.instagram.com/p/Cyhkzsayg5q/c/18239205772214367
45,,ramp.al6216,62504981760,"2023-10-22 08:06:19",0,"Gagasan yang bagus pak Ganjar. Siap kan pemerintahan yang bersih pak  Ganjar🔥🔥",17877420824917212,https://www.instagram.com/ramp.al6216/,https://www.instagram.com/p/Cyhkzsayg5q/c/17877420824917212
46,,whydshareef,61860615259,"2023-10-22 08:06:26",0,"👌 pak ganjar pancen oye..!",18216944701300187,https://www.instagram.com/whydshareef/,https://www.instagram.com/p/Cyhkzsayg5q/c/18216944701300187
47,,desichhoro93,62658914437,"2023-10-22 08:07:03",0,"Udah dapet sinyal nih, gas Ganjar Presiden",17899954217870041,https://www.instagram.com/desichhoro93/,https://www.instagram.com/p/Cyhkzsayg5q/c/17899954217870041
48,,nasiha_shaikh_47,58584560176,"2023-10-22 08:07:04",0,"Tingkatkan APBN dan berantas korupsi pakk semangat pak ganjarr😍",17930321027772648,https://www.instagram.com/nasiha_shaikh_47/,https://www.instagram.com/p/Cyhkzsayg5q/c/17930321027772648
49,,rrrr4444508,62363364859,"2023-10-22 08:07:13",0,"Luar biasa pak Ganjar, majukan Indonesia bersama pak Ganjar",17946712913706281,https://www.instagram.com/rrrr4444508/,https://www.instagram.com/p/Cyhkzsayg5q/c/17946712913706281
50,,shree_girirajeshwar_dham,60856292545,"2023-10-22 08:07:54",0,"Demi Indonesia lebih baik, pilihlah pak Ganjar sbg presiden kita🤭✊",18007420793088303,https://www.instagram.com/shree_girirajeshwar_dham/,https://www.instagram.com/p/Cyhkzsayg5q/c/18007420793088303
51,,harjit_kailey,54836959796,"2023-10-22 08:09:26",0,"Mantap deh pak ide2 nya",17929243217681583,https://www.instagram.com/harjit_kailey/,https://www.instagram.com/p/Cyhkzsayg5q/c/17929243217681583
