,,Name,"Profile ID",Date,Likes,Comment,"Comment ID","Profile URL","Comment URL"
35,,kurniawanedi303,3094875048,"2023-11-01 03:47:13",0,AMIN,18093000919373571,https://www.instagram.com/kurniawanedi303/,https://www.instagram.com/p/CyhjkzZI1S5/c/18093000919373571
36,,dioransa,58812917490,"2023-11-01 03:59:50",0,"Kapan nich berangkat perang ke israel ,,negara yaman sdh mendeklarasikan perang …sudah ndak sabar lg nichhh diacarakan dong deklarasi keberangkatanya👍👍👍🇮🇩🇮🇩",18202328350275401,https://www.instagram.com/dioransa/,https://www.instagram.com/p/CyhjkzZI1S5/c/18202328350275401
37,,aput306,32265179402,"2023-11-01 04:09:42",0,"janji yg blm kdengeran ya buat koruptor, cb ada janji klo yg korup, uang korupnya balik lg sesuai yg d korup, dendanya 10x lipat atau lebih dr yg d korup, dan yg korup d blacklist dr ikut nyaleg lah,, intinya d miskinkan @aniesbaswedan @cakiminow",17989118594455704,https://www.instagram.com/aput306/,https://www.instagram.com/p/CyhjkzZI1S5/c/17989118594455704
38,,badaii_10,49712344538,"2023-11-01 04:29:29",0,🔥🔥🔥,17862397260034836,https://www.instagram.com/badaii_10/,https://www.instagram.com/p/CyhjkzZI1S5/c/17862397260034836
39,,lazismu_ciamis,51895804333,"2023-11-01 05:01:21",0,"Assalamu'alaikum warahmatullahi wabarakatuh, Selamat Siang Sobat LAZISMU
40,,mandalarb,19555501405,"2023-11-01 05:38:14",0,"@aniesbaswedan @cakiminow bagaimana tanggapan capres dan cawapres AMIN mengenai keputusan pembatasan imei yg kasak kusuk info nya terdengar jelas bahwa peraturan tsb di luluskan dgn ""desakan"" dr pengusaha tertentu yg merupakan peraturan absurd dan sangat tidak efisien dalam mengatasi masalah, bahkan menimbulkan masalah baru. apakah keputusan ini tetap dipertahankan nanti nya jika terpilih? krn jelas ini keputusan yg menguntungkan pihak2 pengusaha tertentu saja.",18378401608070817,https://www.instagram.com/mandalarb/,https://www.instagram.com/p/CyhjkzZI1S5/c/18378401608070817
41,,delon_1933,1608864663,"2023-11-01 06:15:54",0,"@utamipuspita9 coba cek di DKI.semua agama di rangkul disama ratakan .engga ada pilih2..",18097706377335977,https://www.instagram.com/delon_1933/,https://www.instagram.com/p/CyhjkzZI1S5/c/18097706377335977
42,,maulanaa_555,33633742922,"2023-11-01 06:17:06",0,"All in aniess❤️🔥",17997292115259235,https://www.instagram.com/maulanaa_555/,https://www.instagram.com/p/CyhjkzZI1S5/c/17997292115259235
43,,ydeselasia,6280681461,"2023-11-01 06:38:58",0,"@odadingnyakk ingat jangan saling mencela,, pesan pak anies",18067695034439333,https://www.instagram.com/ydeselasia/,https://www.instagram.com/p/CyhjkzZI1S5/c/18067695034439333
44,,gfajarnw,1437388464,"2023-11-01 07:12:01",0,"Gaskeun 👏",17929919156782375,https://www.instagram.com/gfajarnw/,https://www.instagram.com/p/CyhjkzZI1S5/c/17929919156782375
45,,bustanulaulia01,25935384735,"2023-11-01 07:17:43",0,"Bismillah pak Anies Baswedan pimpin Indonesia maju ke depan❤️",17982635336589560,https://www.instagram.com/bustanulaulia01/,https://www.instagram.com/p/CyhjkzZI1S5/c/17982635336589560
46,,rahman.alfatih_,41069093577,"2023-11-01 07:29:25",0,"All in anies❤️",17978942399370828,https://www.instagram.com/rahman.alfatih_/,https://www.instagram.com/p/CyhjkzZI1S5/c/17978942399370828
47,,asepnato,2361485171,"2023-11-01 07:37:16",0,"InsyaAllah .....AMIN presiden 2024",17997306938332724,https://www.instagram.com/asepnato/,https://www.instagram.com/p/CyhjkzZI1S5/c/17997306938332724
48,,nurafiah1301,62236359899,"2023-11-01 07:49:52",0,"@surip_prayugo 1tentunya Amin is the best",18013594180941798,https://www.instagram.com/nurafiah1301/,https://www.instagram.com/p/CyhjkzZI1S5/c/18013594180941798
49,,nurafiah1301,62236359899,"2023-11-01 07:50:22",0,"Mantap,,..",18209948284258451,https://www.instagram.com/nurafiah1301/,https://www.instagram.com/p/CyhjkzZI1S5/c/18209948284258451
50,,dodotuya,48968317358,"2023-11-01 08:17:41",0,Assalamu'alaikum,18011240623978606,https://www.instagram.com/dodotuya/,https://www.instagram.com/p/CyhjkzZI1S5/c/18011240623978606
51,,dodotuya,48968317358,"2023-11-01 08:17:47",0,"Assalamu'alaikum pak",17929665524683211,https://www.instagram.com/dodotuya/,https://www.instagram.com/p/CyhjkzZI1S5/c/17929665524683211
52,,dalang.sandiwara_,34583873099,"2023-11-01 09:30:06",0,"Pak, Jangan Kampanye terus. speak up dong soal Palestina. pastikan kita di garda terdepan dalam memperjuangkan kemerdekaannya",17975287310433781,https://www.instagram.com/dalang.sandiwara_/,https://www.instagram.com/p/CyhjkzZI1S5/c/17975287310433781
53,,dalang.sandiwara_,34583873099,"2023-11-01 09:30:29",0,@aniesbaswedan,17990348258187576,https://www.instagram.com/dalang.sandiwara_/,https://www.instagram.com/p/CyhjkzZI1S5/c/17990348258187576
54,,dasepmf,3641434176,"2023-11-01 09:41:59",0,Amin,17856930021053069,https://www.instagram.com/dasepmf/,https://www.instagram.com/p/CyhjkzZI1S5/c/17856930021053069
55,,vindes6234,56567687132,"2023-11-01 10:13:10",0,"Pak anies tolong dong rapelan gaji sudah 10 bulab engga cair2 bantu up ke pemerintahan sekarang",18014202613792628,https://www.instagram.com/vindes6234/,https://www.instagram.com/p/CyhjkzZI1S5/c/18014202613792628
56,,iwanridwan202,56862700570,"2023-11-01 10:17:25",0,"Pak jangan Fokus Wara Wiri kampanye, lebih baik fokus mengarahkan simpatisannya untuk gaungkan jihad free Palestine...🇵🇸🇵🇸🇵🇸 kalau bapak dan simpatisannya respek konflik Palestina, insyaAllah Bapak Presiden 2024 karena presiden sekarang dan setelah presiden RI 1 hanya reaksi mengutuk saja tidak ada reaksi",17975224787621492,https://www.instagram.com/iwanridwan202/,https://www.instagram.com/p/CyhjkzZI1S5/c/17975224787621492
57,,feryakomarudin,10573020727,"2023-11-01 10:40:08",0,👏👏👏,17937878219748098,https://www.instagram.com/feryakomarudin/,https://www.instagram.com/p/CyhjkzZI1S5/c/17937878219748098
58,,madinahresto,59219765198,"2023-11-01 11:01:07",0,"Pak @aniesbaswedan kalau ke Kota Binjai jangan lupa singgah ke @madinahresto .. Free makan siang Pak..",17990467448517285,https://www.instagram.com/madinahresto/,https://www.instagram.com/p/CyhjkzZI1S5/c/17990467448517285
59,,ekasaputra.2730,33147332193,"2023-11-01 11:02:52",0,"@surip_prayugo 1.",17987156951411613,https://www.instagram.com/ekasaputra.2730/,https://www.instagram.com/p/CyhjkzZI1S5/c/17987156951411613
60,,kisah5678,52640191655,"2023-11-01 11:03:52",0,"Demi Allah.. saya dan kluarga saya tidak pernah memilih coblos presiden selama 3 kali kebelakang pemilihan..tapi kali ini .demi Allah kami di garda paling depan dukung bapak.. insya Allah..pasti menang.. amin harga mati..🔥🔥",18030067627642373,https://www.instagram.com/kisah5678/,https://www.instagram.com/p/CyhjkzZI1S5/c/18030067627642373
61,,moh_marten_96,3030802465,"2023-11-01 11:05:49",0,"@erwinerliza_ bawak ngopi bro salah lapak bro😂",17992347413155336,https://www.instagram.com/moh_marten_96/,https://www.instagram.com/p/CyhjkzZI1S5/c/17992347413155336
62,,wahyuadhawil,1691741833,"2023-11-01 11:07:59",0,"Pernah ngak sih admin stalking ke team putih liat comment nya rata² account fake , 😂 Pak Anies InsyAllah Presiden Indonesia 2024 @aniesbaswedan",18207568207262042,https://www.instagram.com/wahyuadhawil/,https://www.instagram.com/p/CyhjkzZI1S5/c/18207568207262042
63,,erwinerliza_,3285350952,"2023-11-01 11:29:57",0,"@moh_marten_96 Iya bang syukron bang🙏🏻",17861772408026333,https://www.instagram.com/erwinerliza_/,https://www.instagram.com/p/CyhjkzZI1S5/c/17861772408026333
64,,moh_marten_96,3030802465,"2023-11-01 11:43:12",0,"@erwinerliza_ afwan 🙏",17932907234773399,https://www.instagram.com/moh_marten_96/,https://www.instagram.com/p/CyhjkzZI1S5/c/17932907234773399
